multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio,match
2444,VNK296 GP,1932-01-01,09:40,130.0,80,RUTA 9,R03,PAGADA,50.0,46.0,urban_flow/data/raw/imgs/16789af24af158d8.jpg,0nK226GP,0.625,ERROR
2446,990 XYK,2020-08-03,09:40,102.0,80,RUTA 9,R01,APELADA,22.0,18.0,urban_flow/data/raw/imgs/11f80fda2c38011c.jpg,990XKK,0.8333333333333334,OK
2447,831 MDB,2023-01-28,09:40,133.0,80,AV LIBERTADOR,R02,APELADA,53.0,49.0,urban_flow/data/raw/imgs/628a23a43f19c4db_patente.jpg,83MDB,0.3333333333333333,ERROR
2449,CD 056 01,2023-06-09,00:00,67.0,60,AV LIBERTADOR,R02,ERROR,7.0,4.0,urban_flow/data/raw/imgs/cb8c75fc1c7ccf73_patente.jpg,PCJ5661,0.42857142857142855,ERROR
2450,831 MDB,2022-12-01,10:40,126.0,80,AV SIEMPRE VIVA,R02,PAGADA,46.0,42.0,urban_flow/data/raw/imgs/628a23a43f19c4db_patente.jpg,83MDB,0.3333333333333333,ERROR
2455,CD 056 01,1932-01-01,15:28,122.0,60,AV SIEMPRE VIVA,R02,PAGADA,62.0,59.0,urban_flow/data/raw/imgs/cb8c75fc1c7ccf73_patente.jpg,PCJ5661,0.42857142857142855,ERROR
2465,M PX 9357,2021-09-14,09:42,106.0,40,AV LIBERTADOR,R01,IMPAGA,66.0,64.0,urban_flow/data/raw/imgs/182268e1f8c6525f_patente.jpg,MPX9357,1.0,OK
2466,M VU 4688,2023-08-25,00:00,87.0,80,RUTA 9,R01,PAGADA,7.0,3.0,urban_flow/data/raw/imgs/3feecc5809a29627_patente.jpg,MVU4688,1.0,OK
2469,M VU 4688,2022-10-13,00:00,106.0,40,RUTA 9,R03,PAGADA,66.0,64.0,urban_flow/data/raw/imgs/3feecc5809a29627_patente.jpg,MVU4688,1.0,OK
2471,AWS 167,2023-07-23,10:41,45.0,40,AV SIEMPRE VIVA,R03,ERROR,5.0,3.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,0.3333333333333333,ERROR
2472,GOOGLE,1932-01-01,10:41,107.0,40,AV LIBERTADOR,R02,APELADA,67.0,65.0,urban_flow/data/raw/imgs/b9f5b9acf1777acf.jpg,A60GLENIE,0.5,ERROR
2476,57 777 70,2021-06-11,19:46,94.0,40,AV SIEMPRE VIVA,R01,APELADA,54.0,52.0,urban_flow/data/raw/imgs/7f56adf4b9306ac9_patente.jpg,5777770,1.0,OK
2477,GLEN1E,2023-08-27,09:42,113.0,40,AV SIEMPRE VIVA,,APELADA,73.0,71.0,urban_flow/data/raw/imgs/ee047c8ca2cca8a2_patente.jpg,OVIAVEL,0.16666666666666666,ERROR
2479,MX60 NZA,1932-01-01,09:42,58.0,40,AV LIBERTADOR,R01,APELADA,18.0,16.0,urban_flow/data/raw/imgs/b6580dec5ada277d_patente.jpg,0060780asa,0.2857142857142857,ERROR
2480,BP717,1932-01-01,09:42,125.0,60,RUTA 9,R03,IMPAGA,65.0,62.0,urban_flow/data/raw/imgs/e1120bfe48f85c1b_patente.jpg,BP2717,0.4,ERROR
2481,FVIO UHP,2021-12-15,00:00,85.0,40,AV SIEMPRE VIVA,,PAGADA,45.0,43.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,1.0,OK
2483,57 777 70,2024-02-04,10:42,95.0,40,RUTA 9,R03,ERROR,55.0,53.0,urban_flow/data/raw/imgs/7f56adf4b9306ac9_patente.jpg,5777770,1.0,OK
2484,CBM UK,2021-10-29,15:28,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,29.0,25.0,urban_flow/data/raw/imgs/65e080f9ac466664_patente.jpg,CsoKZI,0.2,ERROR
2485,HF 58 HXP,1932-01-01,15:29,86.0,60,RUTA 9,R01,ERROR,26.0,23.0,urban_flow/data/raw/imgs/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571428571428571,OK
2489,GLEN1E,2020-12-23,09:43,70.0,40,RUTA 9,R03,PAGADA,30.0,28.0,urban_flow/data/raw/imgs/ee047c8ca2cca8a2_patente.jpg,OVIAVEL,0.16666666666666666,ERROR
2490,J1S1,2021-09-19,19:47,66.0,60,AV LIBERTADOR,,IMPAGA,6.0,3.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0,OK
2492,BB 8986,1932-01-01,19:47,115.0,40,RUTA 9,R01,ERROR,75.0,73.0,urban_flow/data/raw/imgs/7cbc7ee444622a66_patente.jpg,8b8986,0.6666666666666666,ERROR
2493,6EVY261,2022-03-07,00:00,107.0,40,AV LIBERTADOR,R03,APELADA,67.0,65.0,urban_flow/data/raw/imgs/081f5a6bc61b9c48_patente.jpg,6EVY261,1.0,OK
2500,NTHG LFT,2023-08-16,00:00,63.0,40,AV LIBERTADOR,R01,APELADA,23.0,21.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
2502,81ZFJD,2023-08-30,10:42,85.0,80,AV LIBERTADOR,,APELADA,5.0,1.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.3333333333333333,ERROR
2504,691 XC 80,2022-09-07,09:43,114.0,40,RUTA 9,R01,IMPAGA,74.0,72.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
2505,BM 351,2020-11-10,09:43,132.0,80,AV SIEMPRE VIVA,,PAGADA,52.0,48.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.8,ERROR
2507,WE FLYN,2022-10-15,09:43,124.0,60,AV SIEMPRE VIVA,,IMPAGA,64.0,61.0,urban_flow/data/raw/imgs/d9fa2abf3719a4bd_patente_2.jpg,WASHINGTONA69985T,0.3333333333333333,ERROR
2509,MX60 NZA,2023-12-02,10:42,106.0,40,AV LIBERTADOR,R01,IMPAGA,66.0,64.0,urban_flow/data/raw/imgs/b6580dec5ada277d_patente.jpg,0060780asa,0.2857142857142857,ERROR
2512,AI7 OVF,2022-02-22,10:43,81.0,40,AV LIBERTADOR,R03,IMPAGA,41.0,39.0,urban_flow/data/raw/imgs/747b0f12f54703ee_patente.jpg,AI70VF,0.8333333333333334,OK
2516,J1S1,1932-01-01,15:29,102.0,40,AV SIEMPRE VIVA,R03,IMPAGA,62.0,60.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0,OK
2517,OUTSTDN,2023-11-19,00:00,140.0,80,AV SIEMPRE VIVA,R01,APELADA,60.0,56.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
2518,HK 06 YMX,1932-01-01,15:29,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0,urban_flow/data/raw/imgs/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571428571428571,OK
2520,AI7 OVF,2021-03-09,09:44,112.0,40,AV SIEMPRE VIVA,R02,PAGADA,72.0,70.0,urban_flow/data/raw/imgs/747b0f12f54703ee_patente.jpg,AI70VF,0.8333333333333334,OK
2523,UM 96 201,2021-08-19,09:44,64.0,40,RUTA 9,R03,APELADA,24.0,22.0,urban_flow/data/raw/imgs/09453a7c716a9ef3_patente.jpg,UM96201,1.0,OK
2527,6EVY261,2020-04-22,09:44,144.0,80,AV SIEMPRE VIVA,R03,ERROR,64.0,60.0,urban_flow/data/raw/imgs/081f5a6bc61b9c48_patente.jpg,6EVY261,1.0,OK
2529,UW3932,2020-06-01,10:43,150.0,80,RUTA 9,,PAGADA,70.0,66.0,urban_flow/data/raw/imgs/b25d7d2cb7abf86b_patente_1.jpg,UK3932VIRGINIA,0.8333333333333334,OK
2530,UM 96 201,2023-09-23,10:43,123.0,80,AV LIBERTADOR,R02,APELADA,43.0,39.0,urban_flow/data/raw/imgs/09453a7c716a9ef3_patente.jpg,UM96201,1.0,OK
2533,409,2023-07-28,19:48,117.0,40,AV LIBERTADOR,R02,ERROR,77.0,75.0,urban_flow/data/raw/imgs/246a0e4264a39433_patente.jpg,509222,0.6666666666666666,ERROR
2534,DK 414 N,2022-05-27,09:45,110.0,40,AV LIBERTADOR,R03,APELADA,70.0,68.0,urban_flow/data/raw/imgs/2a3e44107826e876_patente.jpg,DK414N,1.0,OK
2536,B 81 JKY,1932-01-01,09:45,118.0,60,AV LIBERTADOR,R02,ERROR,58.0,55.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
2539,B 81 JKY,1932-01-01,10:43,111.0,40,AV SIEMPRE VIVA,R01,APELADA,71.0,69.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
2540,AI7 OVF,1932-01-01,15:30,67.0,40,AV LIBERTADOR,R03,APELADA,27.0,25.0,urban_flow/data/raw/imgs/747b0f12f54703ee_patente.jpg,AI70VF,0.8333333333333334,OK
2541,81ZFJD,1932-01-01,10:44,127.0,60,RUTA 9,R01,IMPAGA,67.0,64.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.3333333333333333,ERROR
2542,AWS 167,1932-01-01,09:45,114.0,60,RUTA 9,R02,ERROR,54.0,51.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,0.3333333333333333,ERROR
2543,X IIUME,2021-07-05,10:44,106.0,80,AV SIEMPRE VIVA,R01,IMPAGA,26.0,22.0,urban_flow/data/raw/imgs/64de505bd2bac82b_patente.jpg,XIIUME,1.0,OK
2544,WE FLYN,2021-03-15,15:30,121.0,80,AV LIBERTADOR,R02,IMPAGA,41.0,37.0,urban_flow/data/raw/imgs/d9fa2abf3719a4bd_patente_2.jpg,WASHINGTONA69985T,0.3333333333333333,ERROR
2546,BHRP 770,2020-08-30,09:45,91.0,80,AV SIEMPRE VIVA,,IMPAGA,11.0,7.0,urban_flow/data/raw/imgs/321ffb38656f7311_patente.jpg,BHRP770,1.0,OK
2548,HAMSTUR,1932-01-01,19:49,84.0,60,RUTA 9,R01,PAGADA,24.0,21.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
2549,BX 55 DOG,2022-07-23,19:49,93.0,40,AV SIEMPRE VIVA,R01,APELADA,53.0,51.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.2857142857142857,ERROR
2550,WU08 YWC,1932-01-01,00:00,75.0,60,AV SIEMPRE VIVA,R01,IMPAGA,15.0,12.0,urban_flow/data/raw/imgs/2c09fab0221652c5_patente.jpg,NUOBYIC,0.42857142857142855,ERROR
2554,N HZ 1002,2023-12-29,00:00,72.0,40,AV LIBERTADOR,R03,PAGADA,32.0,30.0,urban_flow/data/raw/imgs/53ad98b12752ad16_patente.jpg,Io810TCH,0.2857142857142857,ERROR
2556,CT5 B876,1932-01-01,00:00,150.0,80,AV LIBERTADOR,R03,IMPAGA,70.0,66.0,urban_flow/data/raw/imgs/ccc1a2d44a290368_patente.jpg,C26727Ca,0.2857142857142857,ERROR
2557,M20 CPR,2023-10-03,15:31,136.0,80,AV LIBERTADOR,R01,ERROR,56.0,52.0,urban_flow/data/raw/imgs/d648b2ae1abc09f3_patente.jpg,aoGCP332,0.3333333333333333,ERROR
2560,691 XC 80,1932-01-01,15:31,115.0,60,AV LIBERTADOR,R01,PAGADA,55.0,52.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
2561,WE FLYN,1932-01-01,19:49,101.0,40,AV LIBERTADOR,R03,IMPAGA,61.0,59.0,urban_flow/data/raw/imgs/d9fa2abf3719a4bd_patente_2.jpg,WASHINGTONA69985T,0.3333333333333333,ERROR
2562,81ZFJD,2020-08-14,15:31,89.0,80,RUTA 9,R01,PAGADA,9.0,5.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.3333333333333333,ERROR
2563,BHRP 770,2022-02-27,09:46,118.0,40,AV SIEMPRE VIVA,R03,ERROR,78.0,76.0,urban_flow/data/raw/imgs/321ffb38656f7311_patente.jpg,BHRP770,1.0,OK
2565,29 999 61,1932-01-01,00:00,128.0,60,AV SIEMPRE VIVA,R02,ERROR,68.0,65.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,1.0,OK
2566,HF 3461,1932-01-01,15:31,118.0,80,RUTA 9,R02,APELADA,38.0,34.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
2567,FD 1475,2022-11-15,09:46,110.0,60,AV SIEMPRE VIVA,R02,PAGADA,50.0,47.0,urban_flow/data/raw/imgs/d8daed582e6cce2d_patente.jpg,FD1475,1.0,OK
2568,41 RS TZ,1932-01-01,00:00,105.0,60,AV LIBERTADOR,R03,ERROR,45.0,42.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,1.0,OK
2569,BHRP 770,1932-01-01,09:46,90.0,40,AV SIEMPRE VIVA,R02,PAGADA,50.0,48.0,urban_flow/data/raw/imgs/321ffb38656f7311_patente.jpg,BHRP770,1.0,OK
2570,N HZ 1002,1932-01-01,10:45,156.0,80,AV SIEMPRE VIVA,R02,IMPAGA,76.0,72.0,urban_flow/data/raw/imgs/53ad98b12752ad16_patente.jpg,Io810TCH,0.2857142857142857,ERROR
2573,M20 CPR,1932-01-01,15:32,69.0,40,AV LIBERTADOR,R01,IMPAGA,29.0,27.0,urban_flow/data/raw/imgs/d648b2ae1abc09f3_patente.jpg,aoGCP332,0.3333333333333333,ERROR
2574,INTIGR8,2021-01-11,00:00,139.0,60,AV LIBERTADOR,R01,ERROR,79.0,76.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,0.14285714285714285,ERROR
2575,CBM UK,1932-01-01,00:00,143.0,80,AV SIEMPRE VIVA,R03,ERROR,63.0,59.0,urban_flow/data/raw/imgs/65e080f9ac466664_patente.jpg,CsoKZI,0.2,ERROR
2576,M20 CPR,2020-10-13,10:45,115.0,80,AV LIBERTADOR,R02,ERROR,35.0,31.0,urban_flow/data/raw/imgs/d648b2ae1abc09f3_patente.jpg,aoGCP332,0.3333333333333333,ERROR
2577,0695 DVH,1932-01-01,19:50,86.0,60,AV LIBERTADOR,,IMPAGA,26.0,23.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.2857142857142857,ERROR
2578,HF 58 HXP,2022-09-29,10:45,134.0,60,AV LIBERTADOR,R02,APELADA,74.0,71.0,urban_flow/data/raw/imgs/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571428571428571,OK
2580,RFH 373,2022-07-15,19:50,102.0,40,AV LIBERTADOR,,PAGADA,62.0,60.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.3333333333333333,ERROR
2584,66 111 72,2023-11-14,00:00,112.0,80,RUTA 9,R02,PAGADA,32.0,28.0,urban_flow/data/raw/imgs/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0,OK
2586,FD 1475,2020-06-04,09:47,159.0,80,RUTA 9,,ERROR,79.0,75.0,urban_flow/data/raw/imgs/d8daed582e6cce2d_patente.jpg,FD1475,1.0,OK
2587,99 998 68,1932-01-01,10:45,118.0,60,RUTA 9,R02,APELADA,58.0,55.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,0.5714285714285714,ERROR
2590,NTHG LFT,2020-10-05,19:50,110.0,40,AV SIEMPRE VIVA,,APELADA,70.0,68.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
2596,BM 351,2021-10-12,00:00,108.0,80,RUTA 9,R01,APELADA,28.0,24.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.8,ERROR
2597,66 111 72,2021-09-04,09:47,112.0,60,RUTA 9,,APELADA,52.0,49.0,urban_flow/data/raw/imgs/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0,OK
2598,831 MDB,2020-11-28,19:51,122.0,80,AV LIBERTADOR,R02,ERROR,42.0,38.0,urban_flow/data/raw/imgs/628a23a43f19c4db_patente.jpg,83MDB,0.3333333333333333,ERROR
2600,HF 3461,1932-01-01,10:46,127.0,80,RUTA 9,R03,APELADA,47.0,43.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
2601,TL03 GOG,2021-05-27,19:51,65.0,40,AV LIBERTADOR,R02,PAGADA,25.0,23.0,urban_flow/data/raw/imgs/fdd963edc28bf163_patente.jpg,TL03GoG,0.8571428571428571,OK
2603,99 998 68,2022-11-01,09:47,130.0,80,AV LIBERTADOR,R03,APELADA,50.0,46.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,0.5714285714285714,ERROR
2607,BB 8986,2022-05-25,10:46,127.0,80,AV LIBERTADOR,R03,ERROR,47.0,43.0,urban_flow/data/raw/imgs/7cbc7ee444622a66_patente.jpg,8b8986,0.6666666666666666,ERROR
2608,3646 HBH,2020-12-07,19:51,69.0,60,AV LIBERTADOR,R02,APELADA,9.0,6.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.14285714285714285,ERROR
2610,CBM UK,2021-08-28,10:47,88.0,60,AV LIBERTADOR,R02,APELADA,28.0,25.0,urban_flow/data/raw/imgs/65e080f9ac466664_patente.jpg,CsoKZI,0.2,ERROR
2611,WE FLYN,2021-04-01,00:00,138.0,80,RUTA 9,R03,PAGADA,58.0,54.0,urban_flow/data/raw/imgs/d9fa2abf3719a4bd_patente_2.jpg,WASHINGTONA69985T,0.3333333333333333,ERROR
2619,81ZFJD,2020-03-06,10:47,129.0,60,AV SIEMPRE VIVA,R01,APELADA,69.0,66.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.3333333333333333,ERROR
2620,W326 AVE,2022-11-09,00:00,101.0,40,AV LIBERTADOR,,IMPAGA,61.0,59.0,urban_flow/data/raw/imgs/4ee3f0e9a2fb20a9_patente.jpg,6522DaayahyJla,0.14285714285714285,ERROR
2624,UW3932,1932-01-01,00:00,158.0,80,RUTA 9,R02,ERROR,78.0,74.0,urban_flow/data/raw/imgs/b25d7d2cb7abf86b_patente_1.jpg,UK3932VIRGINIA,0.8333333333333334,OK
2630,99 998 68,2021-12-30,00:00,108.0,60,AV SIEMPRE VIVA,R01,IMPAGA,48.0,45.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,0.5714285714285714,ERROR
2634,HF 58 HXP,2023-12-30,19:52,97.0,40,AV SIEMPRE VIVA,R02,PAGADA,57.0,55.0,urban_flow/data/raw/imgs/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571428571428571,OK
2636,WE FLYN,1932-01-01,09:48,124.0,80,AV LIBERTADOR,R02,APELADA,44.0,40.0,urban_flow/data/raw/imgs/d9fa2abf3719a4bd_patente_2.jpg,WASHINGTONA69985T,0.3333333333333333,ERROR
2637,VY 90 540,1932-01-01,09:49,55.0,40,AV LIBERTADOR,R02,APELADA,15.0,13.0,urban_flow/data/raw/imgs/288a95c01e43cd14_patente_1.jpg,VY90540,1.0,OK
2639,57 777 70,2021-09-08,10:48,78.0,40,AV LIBERTADOR,R03,IMPAGA,38.0,36.0,urban_flow/data/raw/imgs/7f56adf4b9306ac9_patente.jpg,5777770,1.0,OK
2641,J1S1,1932-01-01,19:53,147.0,80,RUTA 9,R03,IMPAGA,67.0,63.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0,OK
2643,T0Y DR,2020-03-18,15:33,86.0,60,AV LIBERTADOR,,IMPAGA,26.0,23.0,urban_flow/data/raw/imgs/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8,ERROR
2645,GN64 OTP,2021-06-24,10:48,83.0,60,AV LIBERTADOR,,ERROR,23.0,20.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.2857142857142857,ERROR
2648,M43 1ZW,1932-01-01,15:33,89.0,80,RUTA 9,R01,ERROR,9.0,5.0,urban_flow/data/raw/imgs/299f0363ae21d1c3_patente.jpg,M431ZK,0.8333333333333334,OK
2650,NTHG LFT,2020-11-28,19:53,105.0,80,AV SIEMPRE VIVA,,PAGADA,25.0,21.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
2652,OUTSTDN,2022-05-29,19:54,101.0,40,RUTA 9,R02,APELADA,61.0,59.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
2655,WU08 YWC,1932-01-01,00:00,112.0,80,AV SIEMPRE VIVA,R02,APELADA,32.0,28.0,urban_flow/data/raw/imgs/2c09fab0221652c5_patente.jpg,NUOBYIC,0.42857142857142855,ERROR
2656,GE 1466,1932-01-01,15:34,86.0,60,RUTA 9,R01,APELADA,26.0,23.0,urban_flow/data/raw/imgs/a3ad91fabd188be3_patente.jpg,6E1466_,0.8333333333333334,OK
2660,0695 DVH,2024-01-05,09:50,46.0,40,RUTA 9,R03,PAGADA,6.0,4.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.2857142857142857,ERROR
2661,UW3932,2022-01-19,10:49,95.0,40,RUTA 9,R02,ERROR,55.0,53.0,urban_flow/data/raw/imgs/b25d7d2cb7abf86b_patente_1.jpg,UK3932VIRGINIA,0.8333333333333334,OK
2662,NTHG LFT,2024-01-25,10:49,87.0,40,AV SIEMPRE VIVA,R01,ERROR,47.0,45.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
2664,0695 DVH,2020-03-04,19:54,135.0,80,AV SIEMPRE VIVA,R03,PAGADA,55.0,51.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.2857142857142857,ERROR
2667,T0Y DR,2021-08-19,19:54,144.0,80,RUTA 9,R03,APELADA,64.0,60.0,urban_flow/data/raw/imgs/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8,ERROR
2669,990 XYK,1932-01-01,09:50,119.0,40,AV LIBERTADOR,R01,PAGADA,79.0,77.0,urban_flow/data/raw/imgs/11f80fda2c38011c.jpg,990XKK,0.8333333333333334,OK
2671,M PX 9357,1932-01-01,10:49,86.0,40,AV LIBERTADOR,R03,APELADA,46.0,44.0,urban_flow/data/raw/imgs/182268e1f8c6525f_patente.jpg,MPX9357,1.0,OK
2672,TL03 GOG,2022-05-08,00:00,46.0,40,AV LIBERTADOR,R02,PAGADA,6.0,4.0,urban_flow/data/raw/imgs/fdd963edc28bf163_patente.jpg,TL03GoG,0.8571428571428571,OK
2674,HF 3461,2022-08-16,00:00,62.0,40,AV SIEMPRE VIVA,R03,ERROR,22.0,20.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
2679,AI7 OVF,1932-01-01,00:00,111.0,80,AV LIBERTADOR,R03,ERROR,31.0,27.0,urban_flow/data/raw/imgs/747b0f12f54703ee_patente.jpg,AI70VF,0.8333333333333334,OK
2681,YLO8 WUE,2024-01-05,10:49,98.0,40,RUTA 9,,IMPAGA,58.0,56.0,urban_flow/data/raw/imgs/53386dae3cf13cc3_patente_2.jpg,RLOAXVY,0.2857142857142857,ERROR
2686,VNK296 GP,2023-02-26,10:50,89.0,80,RUTA 9,,APELADA,9.0,5.0,urban_flow/data/raw/imgs/16789af24af158d8.jpg,0nK226GP,0.625,ERROR
2687,YLO8 WUE,2021-06-23,09:50,148.0,80,RUTA 9,R03,IMPAGA,68.0,64.0,urban_flow/data/raw/imgs/53386dae3cf13cc3_patente_2.jpg,RLOAXVY,0.2857142857142857,ERROR
2688,J1S1,2023-09-21,09:50,93.0,60,AV SIEMPRE VIVA,,IMPAGA,33.0,30.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0,OK
2689,WU 341 A,1932-01-01,19:56,116.0,60,AV SIEMPRE VIVA,R03,PAGADA,56.0,53.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.3333333333333333,ERROR
2690,GN64 OTP,1932-01-01,10:50,138.0,80,RUTA 9,R03,PAGADA,58.0,54.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.2857142857142857,ERROR
2694,CBM UK,2021-02-17,15:34,110.0,60,AV SIEMPRE VIVA,,APELADA,50.0,47.0,urban_flow/data/raw/imgs/65e080f9ac466664_patente.jpg,CsoKZI,0.2,ERROR
2697,VY 90 540,1932-01-01,09:51,74.0,60,AV SIEMPRE VIVA,R02,APELADA,14.0,11.0,urban_flow/data/raw/imgs/288a95c01e43cd14_patente_1.jpg,VY90540,1.0,OK
2700,8B90638,2021-06-23,09:51,127.0,80,RUTA 9,,IMPAGA,47.0,43.0,urban_flow/data/raw/imgs/6a0ef049e5ec4b16_patente.jpg,8B90638,1.0,OK
2705,W326 AVE,2023-01-01,15:35,122.0,80,AV LIBERTADOR,R02,ERROR,42.0,38.0,urban_flow/data/raw/imgs/4ee3f0e9a2fb20a9_patente.jpg,6522DaayahyJla,0.14285714285714285,ERROR
2706,691 XC 80,1932-01-01,09:51,121.0,80,AV LIBERTADOR,R02,APELADA,41.0,37.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
2708,DK 414 N,2024-01-24,00:00,138.0,60,RUTA 9,R02,ERROR,78.0,75.0,urban_flow/data/raw/imgs/2a3e44107826e876_patente.jpg,DK414N,1.0,OK
2713,N HZ 1002,2020-07-31,10:51,128.0,60,AV LIBERTADOR,R03,PAGADA,68.0,65.0,urban_flow/data/raw/imgs/53ad98b12752ad16_patente.jpg,Io810TCH,0.2857142857142857,ERROR
2714,M PX 9357,2023-09-01,09:52,79.0,40,AV LIBERTADOR,R01,ERROR,39.0,37.0,urban_flow/data/raw/imgs/182268e1f8c6525f_patente.jpg,MPX9357,1.0,OK
2716,HF 3461,2023-03-19,19:57,142.0,80,AV LIBERTADOR,R03,ERROR,62.0,58.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
2724,FD 1475,1932-01-01,10:51,59.0,40,RUTA 9,R03,IMPAGA,19.0,17.0,urban_flow/data/raw/imgs/d8daed582e6cce2d_patente.jpg,FD1475,1.0,OK
2725,CD 056 01,1932-01-01,00:00,104.0,60,AV LIBERTADOR,R01,IMPAGA,44.0,41.0,urban_flow/data/raw/imgs/cb8c75fc1c7ccf73_patente.jpg,PCJ5661,0.42857142857142855,ERROR
2726,GOOGLE,2021-10-15,15:35,145.0,80,AV LIBERTADOR,,APELADA,65.0,61.0,urban_flow/data/raw/imgs/b9f5b9acf1777acf.jpg,A60GLENIE,0.5,ERROR
2729,UM 96 201,2022-11-08,00:00,102.0,40,RUTA 9,,IMPAGA,62.0,60.0,urban_flow/data/raw/imgs/09453a7c716a9ef3_patente.jpg,UM96201,1.0,OK
2730,WU08 YWC,2020-12-15,00:00,118.0,80,AV SIEMPRE VIVA,R02,ERROR,38.0,34.0,urban_flow/data/raw/imgs/2c09fab0221652c5_patente.jpg,NUOBYIC,0.42857142857142855,ERROR
